Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id
181189,2019-04-09 08:17:00,28,1,46,69
181271,2019-04-09 08:17:00,7,1,54,70
191074,2019-04-09 08:20:00,69,1,100,71
190719,2019-04-09 08:22:00,14,2,77,72
193625,2019-04-09 08:23:00,5,1,11,73
193930,2019-04-09 08:30:00,75,2,81,74
179934,2019-04-09 08:30:00,43,1,48,75
177081,2019-04-09 08:36:00,88,1,7,76
248546,2019-04-09 08:38:00,1,1,65,77
248547,2019-04-09 08:38:00,6,1,74,78
179013,2019-04-09 08:38:00,3,1,27,79
182570,2019-04-09 08:42:00,88,1,42,80
183745,2019-04-09 08:42:00,59,1,82,81
192893,2019-04-09 08:42:00,78,1,12,82
182968,2019-04-09 08:45:00,57,1,85,83
180310,2019-04-09 08:45:00,66,1,75,84
176649,2019-04-09 08:49:00,20,1,62,85
191047,2019-04-09 08:52:00,90,1,29,86
177057,2019-04-09 08:57:00,66,1,82,87
181851,2019-04-09 08:58:00,53,1,13,88
179464,2019-04-09 09:01:00,38,2,31,89
186108,2019-04-09 09:03:00,88,2,30,90
181998,2019-04-09 09:05:00,23,1,87,91
181219,2019-04-09 09:08:00,31,1,49,92
184393,2019-04-09 09:10:00,31,1,73,93
180355,2019-04-09 09:12:00,85,1,93,94
188916,2019-04-09 09:13:00,101,1,38,95
193285,2019-04-09 09:15:00,74,1,23,96
193800,2019-04-09 09:17:00,13,1,21,97
191187,2019-04-09 09:17:00,11,1,43,98
187855,2019-04-09 09:17:00,56,1,2,99
193552,2019-04-09 09:18:00,39,1,35,100
193194,2019-04-09 09:25:00,21,1,62,101
177061,2019-04-09 09:33:00,97,1,75,102
190734,2019-04-09 09:36:00,42,1,58,103
190349,2019-04-09 09:37:00,33,1,61,104
184838,2019-04-09 09:40:00,1,1,91,105
180123,2019-04-09 09:43:00,3,1,44,106
180351,2019-04-09 09:45:00,31,1,92,107
190884,2019-04-09 09:46:00,91,1,72,108
180281,2019-04-09 09:47:00,67,1,46,109
190202,2019-04-09 09:51:00,58,1,95,110
183171,2019-04-09 09:54:00,64,1,65,111
181656,2019-04-09 09:55:00,24,1,76,112
183917,2019-04-09 09:55:00,26,1,56,113
186289,2019-04-09 09:57:00,20,1,24,114
182419,2019-04-09 09:58:00,70,1,92,115
193790,2019-04-09 09:58:00,5,1,2,116
183438,2019-04-09 09:59:00,25,1,38,117
187021,2019-04-09 10:00:00,80,1,43,118
179135,2019-04-09 10:00:00,15,1,95,119
181605,2019-04-09 10:10:00,17,1,9,120
248548,2019-04-09 10:13:00,75,1,1,121
248549,2019-04-09 10:13:00,100,1,91,122
187702,2019-04-09 10:14:00,65,1,12,123
185860,2019-04-09 10:17:00,16,1,42,124
184356,2019-04-09 10:19:00,14,1,59,125
185061,2019-04-09 10:28:00,29,1,4,126
179378,2019-04-09 10:30:00,37,1,29,127
190195,2019-04-09 10:33:00,81,1,37,128
183667,2019-04-09 10:36:00,23,1,66,129
189929,2019-04-09 10:38:00,69,1,51,130
187038,2019-04-09 10:40:00,90,1,15,131
182788,2019-04-09 10:43:00,83,1,27,132
178264,2019-04-09 10:45:00,84,1,42,133
189442,2019-04-09 10:45:00,40,1,24,134
183373,2019-04-09 10:46:00,41,1,25,135
181464,2019-04-09 10:47:00,35,1,35,136
193286,2019-04-09 10:48:00,26,1,18,137
248550,2019-04-09 10:49:00,87,1,17,138
248551,2019-04-09 10:49:00,5,1,85,139
189012,2019-04-09 10:50:00,44,1,39,140
191463,2019-04-09 10:50:00,52,1,32,141
190280,2019-04-09 10:52:00,86,1,20,142
192700,2019-04-09 10:53:00,61,1,25,143
179412,2019-04-09 10:53:00,87,1,25,144
181691,2019-04-09 10:54:00,36,1,47,145
191199,2019-04-09 10:56:00,22,2,18,146
186637,2019-04-09 11:03:00,29,1,75,147
185570,2019-04-09 11:04:00,86,1,89,148
182135,2019-04-09 11:07:00,32,1,43,149
182422,2019-04-09 11:07:00,35,1,14,150
186040,2019-04-09 11:08:00,88,1,52,151
182614,2019-04-09 11:09:00,94,1,14,152
176903,2019-04-09 11:10:00,16,1,61,153
190215,2019-04-09 11:14:00,48,1,18,154
179072,2019-04-09 11:15:00,80,1,27,155
185564,2019-04-09 11:16:00,28,2,3,156
184918,2019-04-09 11:16:00,93,1,35,157
182902,2019-04-09 11:18:00,85,1,30,158
248552,2019-04-09 11:19:00,30,1,80,159
183050,2019-04-09 11:19:00,45,1,72,160
248553,2019-04-09 11:19:00,91,1,95,161
189906,2019-04-09 11:26:00,72,2,79,162
182884,2019-04-09 11:26:00,3,1,1,163
193305,2019-04-09 11:27:00,62,1,33,164
179461,2019-04-09 11:32:00,54,1,54,165
186447,2019-04-09 11:33:00,43,1,12,166
248554,2019-04-09 11:35:00,90,5,47,167
176800,2019-04-09 11:35:00,54,1,5,168
248555,2019-04-09 11:35:00,72,1,2,169
183542,2019-04-09 11:35:00,34,1,50,170
193161,2019-04-09 11:37:00,83,3,37,171
191255,2019-04-09 11:39:00,7,1,93,172
189892,2019-04-09 11:39:00,60,1,84,173
193165,2019-04-09 11:42:00,70,1,47,174
182941,2019-04-09 11:48:00,10,1,56,175
193866,2019-04-09 11:49:00,41,1,34,176
185110,2019-04-09 11:52:00,70,1,37,177
190659,2019-04-09 11:54:00,32,1,79,178
177123,2019-04-09 11:54:00,70,1,89,179
192715,2019-04-09 11:55:00,41,1,59,180
180247,2019-04-09 11:56:00,52,1,53,181
178226,2019-04-09 11:57:00,14,1,69,182
182225,2019-04-09 11:57:00,93,1,65,183
188776,2019-04-09 11:59:00,16,1,11,184
189495,2019-04-09 11:59:00,55,1,27,185
184741,2019-04-09 12:00:00,6,1,16,186
181877,2019-04-09 12:03:00,96,1,36,187
186337,2019-04-09 12:04:00,67,1,36,188
193709,2019-04-09 12:06:00,34,1,96,189
180590,2019-04-09 12:07:00,15,1,12,190
186726,2019-04-09 12:07:00,3,1,94,191
193983,2019-04-09 12:09:00,100,1,29,192
187946,2019-04-09 12:09:00,69,1,79,193
176814,2019-04-09 12:09:00,26,1,3,194
185398,2019-04-09 12:10:00,8,1,86,195
184530,2019-04-09 12:14:00,25,1,97,196
193019,2019-04-09 12:15:00,43,1,3,197
184304,2019-04-09 12:15:00,14,1,44,198
183041,2019-04-09 12:15:00,45,1,72,199
180667,2019-04-09 12:21:00,16,1,9,200
180234,2019-04-09 12:22:00,97,1,15,201
248556,2019-04-09 12:23:00,35,1,66,202
248557,2019-04-09 12:23:00,75,1,47,203
185448,2019-04-09 12:23:00,38,1,83,204
193329,2019-04-09 12:23:00,55,1,18,205
185547,2019-04-09 12:24:00,41,1,17,206
191557,2019-04-09 12:27:00,43,1,11,207
179814,2019-04-09 12:28:00,18,1,70,208
189869,2019-04-09 12:31:00,47,1,92,209
184975,2019-04-09 12:32:00,58,1,40,210
193786,2019-04-09 12:34:00,31,1,98,211
186385,2019-04-09 12:36:00,35,1,99,212
189970,2019-04-09 12:36:00,64,1,42,213
177055,2019-04-09 12:37:00,13,1,94,214
177916,2019-04-09 12:39:00,97,1,45,215
190057,2019-04-09 12:40:00,56,1,31,216
192687,2019-04-09 12:40:00,79,1,34,217
191130,2019-04-09 12:44:00,70,1,22,218
191211,2019-04-09 12:45:00,88,2,24,219
181742,2019-04-09 12:45:00,83,1,90,220
184125,2019-04-09 12:46:00,100,1,76,221
182421,2019-04-09 12:46:00,92,1,55,222
180755,2019-04-09 12:48:00,65,1,66,223
191566,2019-04-09 12:50:00,18,1,57,224
177998,2019-04-09 12:51:00,58,1,96,225
185401,2019-04-09 12:52:00,8,1,93,226
182058,2019-04-09 12:54:00,44,1,26,227
248558,2019-04-09 12:55:00,67,1,19,228
188779,2019-04-09 12:55:00,29,1,80,229
248559,2019-04-09 12:55:00,69,1,56,230
180011,2019-04-09 12:56:00,50,1,25,231
180378,2019-04-09 12:57:00,90,1,86,232
183187,2019-04-09 12:59:00,72,1,50,233
181951,2019-04-09 13:01:00,45,1,8,234
187914,2019-04-09 13:09:00,52,1,42,235
178762,2019-04-09 13:09:00,71,1,99,236
192118,2019-04-09 13:19:00,37,2,25,237
181784,2019-04-09 13:20:00,78,1,39,238
193980,2019-04-09 13:21:00,85,1,55,239
180693,2019-04-09 13:22:00,61,1,36,240
248560,2019-04-09 13:23:00,69,1,81,241
248561,2019-04-09 13:23:00,21,1,10,242
182953,2019-04-09 13:23:00,40,1,15,243
248562,2019-04-09 13:24:00,84,1,90,244
248563,2019-04-09 13:24:00,59,1,78,245
183121,2019-04-09 13:28:00,6,3,52,246
180324,2019-04-09 13:29:00,31,2,41,247
187239,2019-04-09 13:31:00,3,1,37,248
184109,2019-04-09 13:31:00,59,1,15,249
191713,2019-04-09 13:32:00,90,1,34,250
193902,2019-04-09 13:32:00,61,1,9,251
184134,2019-04-09 13:35:00,3,1,88,252
184986,2019-04-09 13:39:00,82,1,77,253
188619,2019-04-09 13:41:00,62,1,60,254
188221,2019-04-09 13:43:00,92,1,33,255
248564,2019-04-09 13:43:00,4,1,47,256
248565,2019-04-09 13:43:00,29,1,91,257
177542,2019-04-09 13:44:00,12,1,16,258
188426,2019-04-09 13:46:00,79,1,48,259
184143,2019-04-09 13:47:00,2,1,39,260
189967,2019-04-09 13:51:00,37,1,92,261
189984,2019-04-09 13:52:00,40,1,85,262
192481,2019-04-09 13:52:00,37,1,22,263
187535,2019-04-09 13:56:00,47,1,79,264
185079,2019-04-09 13:57:00,77,1,51,265
176852,2019-04-09 13:58:00,36,1,7,266
248566,2019-04-09 13:58:00,58,1,76,267
248567,2019-04-09 13:58:00,11,1,100,268
191998,2019-04-09 13:59:00,27,1,15,269
193059,2019-04-09 14:03:00,65,1,41,270
182909,2019-04-09 14:08:00,77,1,69,271
194080,2019-04-09 14:08:00,75,2,91,272
187114,2019-04-09 14:12:00,92,1,47,273
248568,2019-04-09 14:13:00,5,1,58,274
248569,2019-04-09 14:13:00,56,1,80,275
178944,2019-04-09 14:13:00,8,1,83,276
183049,2019-04-09 14:14:00,35,1,20,277
176767,2019-04-09 14:18:00,55,1,53,278
182424,2019-04-09 14:23:00,74,1,49,279
192773,2019-04-09 14:24:00,18,1,99,280
190679,2019-04-09 14:24:00,90,1,76,281
188640,2019-04-09 14:25:00,15,1,52,282
183817,2019-04-09 14:26:00,54,1,14,283
193338,2019-04-09 14:26:00,43,1,40,284
181273,2019-04-09 14:27:00,65,1,51,285
181406,2019-04-09 14:33:00,25,1,28,286
185895,2019-04-09 14:33:00,93,1,83,287
184958,2019-04-09 14:35:00,34,1,2,288
185245,2019-04-09 14:35:00,90,1,2,289
183836,2019-04-09 14:36:00,56,1,47,290
193720,2019-04-09 14:37:00,25,1,62,291
183483,2019-04-09 14:37:00,30,2,36,292
179078,2019-04-09 14:38:00,37,1,76,293
190908,2019-04-09 14:38:00,14,1,58,294
184269,2019-04-09 14:39:00,63,1,40,295
180394,2019-04-09 14:40:00,70,1,10,296
184040,2019-04-09 14:40:00,20,2,67,297
180296,2019-04-09 14:41:00,43,1,31,298
190404,2019-04-09 14:42:00,30,1,45,299
177981,2019-04-09 14:43:00,34,1,27,300
178790,2019-04-09 14:43:00,82,2,2,301
184517,2019-04-09 14:44:00,30,1,77,302
179258,2019-04-09 14:44:00,56,2,57,303
193144,2019-04-09 14:45:00,59,1,79,304
193111,2019-04-09 14:46:00,55,1,32,305
188901,2019-04-09 14:46:00,92,1,81,306
193753,2019-04-09 14:47:00,79,1,88,307
180115,2019-04-09 14:49:00,53,1,59,308
187929,2019-04-09 14:51:00,86,1,100,309
184924,2019-04-09 14:52:00,34,1,2,310
190097,2019-04-09 14:53:00,21,1,43,311
181234,2019-04-09 14:55:00,44,2,82,312
186094,2019-04-09 14:56:00,2,1,4,313
192852,2019-04-09 14:59:00,55,2,51,314
180379,2019-04-09 14:59:00,77,1,82,315
191404,2019-04-09 15:01:00,55,1,72,316
191055,2019-04-09 15:02:00,39,1,98,317
184386,2019-04-09 15:03:00,59,1,44,318
179793,2019-04-09 15:03:00,9,1,2,319
188329,2019-04-09 15:04:00,17,1,94,320
179085,2019-04-09 15:11:00,59,1,14,321
186258,2019-04-09 15:11:00,18,2,17,322
184824,2019-04-09 15:13:00,58,1,53,323
182777,2019-04-09 15:14:00,27,1,93,324
188323,2019-04-09 15:16:00,88,1,93,325
183297,2019-04-09 15:17:00,93,1,3,326
190945,2019-04-09 15:17:00,97,1,83,327
180675,2019-04-09 15:22:00,98,1,6,328
181172,2019-04-09 15:24:00,65,1,61,329
178919,2019-04-09 15:26:00,19,1,53,330
191789,2019-04-09 15:26:00,25,1,9,331
181064,2019-04-09 15:27:00,10,2,66,332
180984,2019-04-09 15:27:00,13,1,56,333
182193,2019-04-09 15:28:00,19,1,99,334
178814,2019-04-09 15:28:00,88,1,67,335
187960,2019-04-09 15:29:00,58,1,60,336
187511,2019-04-09 15:32:00,9,1,31,337
192266,2019-04-09 15:35:00,20,1,20,338
191811,2019-04-09 15:36:00,41,1,25,339
190408,2019-04-09 15:37:00,68,1,48,340
192133,2019-04-09 15:37:00,61,1,69,341
192485,2019-04-09 15:38:00,10,1,91,342
179073,2019-04-09 15:42:00,32,1,52,343
186705,2019-04-09 15:43:00,67,1,23,344
189622,2019-04-09 15:44:00,93,1,30,345
181033,2019-04-09 15:48:00,7,1,74,346
189613,2019-04-09 15:51:00,23,1,63,347
179499,2019-04-09 15:52:00,53,1,41,348
191712,2019-04-09 15:52:00,55,1,66,349
190154,2019-04-09 15:55:00,22,1,33,350
184219,2019-04-09 15:56:00,21,2,2,351
188945,2019-04-09 15:58:00,91,1,47,352
188179,2019-04-09 15:59:00,70,1,60,353
178245,2019-04-09 16:03:00,73,1,42,354
248570,2019-04-09 16:03:00,3,1,34,355
248571,2019-04-09 16:03:00,45,1,49,356
177608,2019-04-09 16:03:00,51,1,21,357
184025,2019-04-09 16:07:00,86,1,31,358
187010,2019-04-09 16:10:00,91,1,43,359
186968,2019-04-09 16:14:00,49,1,100,360
183690,2019-04-09 16:14:00,7,1,60,361
176755,2019-04-09 16:21:00,85,1,65,362
184373,2019-04-09 16:23:00,91,1,68,363
187155,2019-04-09 16:25:00,100,1,5,364
188064,2019-04-09 16:26:00,38,1,33,365
193563,2019-04-09 16:26:00,44,1,97,366
179902,2019-04-09 16:28:00,36,1,57,367
188625,2019-04-09 16:29:00,64,1,35,368
178140,2019-04-09 16:30:00,55,1,13,369
188229,2019-04-09 16:31:00,81,1,10,370
193012,2019-04-09 16:32:00,74,3,34,371
193378,2019-04-09 16:36:00,60,1,74,372
177405,2019-04-09 16:38:00,86,1,48,373
248572,2019-04-09 16:41:00,57,1,52,374
177704,2019-04-09 16:41:00,93,1,54,375
182348,2019-04-09 16:41:00,73,2,44,376
248573,2019-04-09 16:41:00,68,1,21,377
180021,2019-04-09 16:45:00,14,2,30,378
191221,2019-04-09 16:50:00,91,2,39,379
185265,2019-04-09 16:51:00,67,1,53,380
180572,2019-04-09 16:56:00,55,1,15,381
186221,2019-04-09 16:56:00,23,1,21,382
179841,2019-04-09 16:58:00,54,1,37,383
187456,2019-04-09 16:58:00,83,2,74,384
186850,2019-04-09 16:59:00,39,1,22,385
181541,2019-04-09 16:59:00,9,1,36,386
184892,2019-04-09 17:00:00,38,1,4,387
184976,2019-04-09 17:00:00,58,1,24,388
181955,2019-04-09 17:01:00,45,1,10,389
181797,2019-04-09 17:01:00,17,1,64,390
193229,2019-04-09 17:06:00,84,1,76,391
187757,2019-04-09 17:09:00,12,1,73,392
184971,2019-04-09 17:09:00,41,1,81,393
187222,2019-04-09 17:14:00,73,1,48,394
194089,2019-04-09 17:15:00,64,1,69,395
185819,2019-04-09 17:18:00,36,1,14,396
177090,2019-04-09 17:18:00,100,1,27,397
189849,2019-04-09 17:18:00,88,1,89,398
183194,2019-04-09 17:18:00,19,1,37,399
179419,2019-04-09 17:20:00,96,1,57,400
181281,2019-04-09 17:23:00,66,1,32,401
189752,2019-04-09 17:25:00,26,1,1,402
190374,2019-04-09 17:25:00,56,1,76,403
181942,2019-04-09 17:26:00,26,1,75,404
193005,2019-04-09 17:31:00,59,1,98,405
178583,2019-04-09 17:33:00,22,1,30,406
186684,2019-04-09 17:35:00,44,2,15,407
184225,2019-04-09 17:35:00,12,1,12,408
248574,2019-04-09 17:37:00,59,2,42,409
248575,2019-04-09 17:37:00,1,1,42,410
182094,2019-04-09 17:38:00,1,1,28,411
182804,2019-04-09 17:38:00,37,1,60,412
184108,2019-04-09 17:43:00,72,1,83,413
184962,2019-04-09 17:43:00,36,1,39,414
192632,2019-04-09 17:45:00,9,1,28,415
178768,2019-04-09 17:49:00,30,3,90,416
184774,2019-04-09 17:49:00,24,1,70,417
184478,2019-04-09 17:51:00,24,1,83,418
180585,2019-04-09 17:51:00,16,1,59,419
190265,2019-04-09 17:52:00,51,1,11,420
187682,2019-04-09 17:54:00,85,1,43,421
184278,2019-04-09 17:56:00,7,1,56,422
190709,2019-04-09 17:57:00,11,1,21,423
181403,2019-04-09 17:57:00,65,1,26,424
184960,2019-04-09 17:58:00,27,1,6,425
193928,2019-04-09 18:02:00,21,1,92,426
185020,2019-04-09 18:03:00,65,1,2,427
190504,2019-04-09 18:03:00,54,1,41,428
178610,2019-04-09 18:04:00,96,1,95,429
193446,2019-04-09 18:04:00,101,1,18,430
185992,2019-04-09 18:05:00,54,4,11,431
190626,2019-04-09 18:05:00,55,1,2,432
189372,2019-04-09 18:08:00,35,1,7,433
191394,2019-04-09 18:12:00,94,1,24,434
192925,2019-04-09 18:14:00,83,2,92,435
180719,2019-04-09 18:15:00,26,1,8,436
181521,2019-04-09 18:16:00,67,1,93,437
181738,2019-04-09 18:17:00,69,1,66,438
183937,2019-04-09 18:17:00,96,1,12,439
177319,2019-04-09 18:21:00,69,1,68,440
193872,2019-04-09 18:22:00,31,1,57,441
193416,2019-04-09 18:22:00,79,1,94,442
191136,2019-04-09 18:23:00,24,2,74,443
186933,2019-04-09 18:23:00,1,1,64,444
184353,2019-04-09 18:23:00,51,2,96,445
191514,2019-04-09 18:23:00,92,1,76,446
192221,2019-04-09 18:24:00,43,1,41,447
189455,2019-04-09 18:25:00,68,2,26,448
188302,2019-04-09 18:25:00,13,1,21,449
185744,2019-04-09 18:27:00,56,1,9,450
183853,2019-04-09 18:28:00,63,1,1,451
193212,2019-04-09 18:29:00,43,1,40,452
186948,2019-04-09 18:31:00,14,1,87,453
185310,2019-04-09 18:34:00,78,1,27,454
183514,2019-04-09 18:36:00,8,1,17,455
179780,2019-04-09 18:36:00,65,1,18,456
187837,2019-04-09 18:37:00,75,1,44,457
181057,2019-04-09 18:38:00,28,1,64,458
185607,2019-04-09 18:39:00,101,1,20,459
248576,2019-04-09 18:40:00,70,1,70,460
248577,2019-04-09 18:40:00,32,1,87,461
190013,2019-04-09 18:42:00,31,1,73,462
186062,2019-04-09 18:43:00,74,1,62,463
184299,2019-04-09 18:45:00,59,1,15,464
189714,2019-04-09 18:47:00,81,1,5,465
179980,2019-04-09 18:49:00,29,1,43,466
187592,2019-04-09 18:52:00,89,2,69,467
189138,2019-04-09 18:53:00,37,1,14,468
183766,2019-04-09 18:56:00,65,1,21,469
185925,2019-04-09 18:57:00,85,1,65,470
178147,2019-04-09 18:59:00,33,1,15,471
177879,2019-04-09 18:59:00,27,1,99,472
190392,2019-04-09 19:00:00,13,1,98,473
248578,2019-04-09 19:01:00,18,1,87,474
248579,2019-04-09 19:01:00,62,1,24,475
190488,2019-04-09 19:03:00,15,1,27,476
192444,2019-04-09 19:04:00,98,1,73,477
192741,2019-04-09 19:06:00,48,1,89,478
189419,2019-04-09 19:12:00,2,1,28,479
177054,2019-04-09 19:18:00,51,1,46,480
191500,2019-04-09 19:18:00,85,1,55,481
182061,2019-04-09 19:20:00,4,1,61,482
180138,2019-04-09 19:22:00,100,1,5,483
193138,2019-04-09 19:23:00,77,1,43,484
186934,2019-04-09 19:23:00,55,1,27,485
182117,2019-04-09 19:24:00,16,1,97,486
192817,2019-04-09 19:26:00,94,2,18,487
178263,2019-04-09 19:27:00,31,1,60,488
177104,2019-04-09 19:28:00,39,1,7,489
181778,2019-04-09 19:29:00,77,1,69,490
189598,2019-04-09 19:29:00,58,1,4,491
185271,2019-04-09 19:30:00,23,1,67,492
183484,2019-04-09 19:33:00,46,1,89,493
189142,2019-04-09 19:36:00,79,1,99,494
180371,2019-04-09 19:37:00,67,1,51,495
184715,2019-04-09 19:38:00,67,1,4,496
184028,2019-04-09 19:39:00,42,2,66,497
191035,2019-04-09 19:41:00,67,1,6,498
190986,2019-04-09 19:41:00,56,1,58,499
178948,2019-04-09 19:42:00,52,1,5,500
189472,2019-04-09 19:42:00,91,2,81,501
248580,2019-04-09 19:45:00,40,1,79,502
248581,2019-04-09 19:45:00,19,1,91,503
187619,2019-04-09 19:46:00,93,1,75,504
191663,2019-04-09 19:47:00,13,1,100,505
183402,2019-04-09 19:49:00,97,1,1,506
192432,2019-04-09 19:52:00,93,1,17,507
189281,2019-04-09 19:52:00,82,1,39,508
182723,2019-04-09 19:52:00,56,1,55,509
190513,2019-04-09 19:56:00,56,1,31,510
188414,2019-04-09 19:59:00,50,1,23,511
179003,2019-04-09 20:00:00,2,1,4,512
180075,2019-04-09 20:00:00,17,1,84,513
187710,2019-04-09 20:00:00,92,1,38,514
182134,2019-04-09 20:02:00,33,1,84,515
185068,2019-04-09 20:04:00,40,1,7,516
176652,2019-04-09 20:04:00,50,1,89,517
188025,2019-04-09 20:07:00,67,1,52,518
185318,2019-04-09 20:09:00,79,1,17,519
180942,2019-04-09 20:10:00,41,1,37,520
180013,2019-04-09 20:12:00,62,1,68,521
177507,2019-04-09 20:13:00,17,1,23,522
179486,2019-04-09 20:15:00,44,1,51,523
182478,2019-04-09 20:16:00,57,1,90,524
192076,2019-04-09 20:18:00,80,1,36,525
178956,2019-04-09 20:20:00,11,1,94,526
182825,2019-04-09 20:21:00,53,2,81,527
187342,2019-04-09 20:22:00,19,1,95,528
192126,2019-04-09 20:22:00,36,1,73,529
194029,2019-04-09 20:22:00,64,1,85,530
178347,2019-04-09 20:27:00,16,1,23,531
186433,2019-04-09 20:30:00,89,1,82,532
178298,2019-04-09 20:35:00,74,1,48,533
191672,2019-04-09 20:35:00,55,1,28,534
177587,2019-04-09 20:38:00,67,1,69,535
189197,2019-04-09 20:38:00,30,1,80,536
179215,2019-04-09 20:40:00,58,1,89,537
182402,2019-04-09 20:41:00,15,3,98,538
190942,2019-04-09 20:41:00,70,1,36,539
179924,2019-04-09 20:43:00,32,1,63,540
185091,2019-04-09 20:44:00,1,1,31,541
192428,2019-04-09 20:44:00,67,1,89,542
189768,2019-04-09 20:52:00,52,1,68,543
188641,2019-04-09 20:53:00,48,1,59,544
190815,2019-04-09 20:57:00,98,1,72,545
186347,2019-04-09 20:58:00,87,1,61,546
185213,2019-04-09 20:59:00,23,1,11,547
186034,2019-04-09 21:00:00,81,1,24,548
187503,2019-04-09 21:03:00,2,1,5,549
182662,2019-04-09 21:03:00,74,1,72,550
177101,2019-04-09 21:05:00,79,1,78,551
177402,2019-04-09 21:06:00,88,2,17,552
185469,2019-04-09 21:08:00,82,1,100,553
248582,2019-04-09 21:10:00,20,1,75,554
248583,2019-04-09 21:10:00,28,1,86,555
189345,2019-04-09 21:10:00,21,1,40,556
181985,2019-04-09 21:12:00,27,1,87,557
183897,2019-04-09 21:13:00,80,1,93,558
180778,2019-04-09 21:19:00,91,1,1,559
179113,2019-04-09 21:22:00,94,3,7,560
183291,2019-04-09 21:24:00,13,1,81,561
183138,2019-04-09 21:30:00,49,1,71,562
193577,2019-04-09 21:35:00,32,1,51,563
176581,2019-04-09 21:38:00,3,1,29,564
182847,2019-04-09 21:39:00,55,1,35,565
180177,2019-04-09 21:39:00,58,1,79,566
184130,2019-04-09 21:40:00,90,1,21,567
181556,2019-04-09 21:46:00,27,1,98,568
185390,2019-04-09 21:47:00,43,1,46,569
181306,2019-04-09 21:48:00,83,1,45,570
179105,2019-04-09 21:49:00,94,1,56,571
182159,2019-04-09 21:50:00,93,1,66,572
181307,2019-04-09 21:52:00,74,1,52,573
183852,2019-04-09 21:57:00,69,1,53,574
183901,2019-04-09 21:58:00,8,1,2,575
180392,2019-04-09 21:58:00,9,1,4,576
183392,2019-04-09 21:59:00,40,1,85,577
184140,2019-04-09 22:00:00,59,1,64,578
191054,2019-04-09 22:00:00,17,1,8,579
179441,2019-04-09 22:02:00,43,1,32,580
177945,2019-04-09 22:04:00,26,2,44,581
184617,2019-04-09 22:05:00,96,1,53,582
183339,2019-04-09 22:06:00,69,1,66,583
181171,2019-04-09 22:06:00,24,1,30,584
182325,2019-04-09 22:15:00,53,1,98,585
248584,2019-04-09 22:15:00,10,1,1,586
248585,2019-04-09 22:15:00,11,1,46,587
186287,2019-04-09 22:16:00,92,2,17,588
180695,2019-04-09 22:18:00,12,1,8,589
192804,2019-04-09 22:19:00,76,2,28,590
187525,2019-04-09 22:21:00,55,1,100,591
193463,2019-04-09 22:23:00,52,1,6,592
192761,2019-04-09 22:24:00,20,1,54,593
189033,2019-04-09 22:27:00,2,2,70,594
181647,2019-04-09 22:31:00,32,1,94,595
182925,2019-04-09 22:32:00,50,1,42,596
187756,2019-04-09 22:34:00,72,1,96,597
184858,2019-04-09 22:38:00,54,1,53,598
177519,2019-04-09 22:49:00,72,1,92,599
186746,2019-04-09 22:50:00,95,1,54,600
194070,2019-04-09 22:51:00,82,1,44,601
176851,2019-04-09 22:58:00,43,1,43,602
192367,2019-04-09 22:59:00,9,1,79,603
248586,2019-04-09 23:03:00,71,1,50,604
181342,2019-04-09 23:03:00,53,1,39,605
248587,2019-04-09 23:03:00,26,1,19,606
185495,2019-04-09 23:07:00,57,1,6,607
248588,2019-04-09 23:09:00,2,1,86,608
248589,2019-04-09 23:09:00,77,1,50,609
187170,2019-04-09 23:11:00,8,3,16,610
191622,2019-04-09 23:28:00,69,1,99,611
184033,2019-04-09 23:31:00,87,1,25,612
176578,2019-04-09 23:35:00,27,1,20,613
188968,2019-04-09 23:42:00,61,1,43,614
190749,2019-04-09 23:47:00,99,1,10,615
180573,2019-04-09 23:49:00,11,1,97,616
186048,2019-04-09 23:53:00,51,1,99,617
179294,2019-04-09 23:55:00,58,1,84,618
181146,2019-04-10 00:03:00,39,1,91,1
190642,2019-04-10 00:11:00,67,1,17,2
191891,2019-04-10 00:14:00,53,2,47,3
186343,2019-04-10 00:15:00,65,1,37,4
178834,2019-04-10 00:25:00,96,1,73,5
180434,2019-04-10 00:28:00,2,1,68,6
193749,2019-04-10 00:31:00,48,1,74,7
248590,2019-04-10 00:34:00,100,1,52,8
248591,2019-04-10 00:34:00,84,1,3,9
248592,2019-04-10 00:34:00,96,1,70,10
187248,2019-04-10 00:36:00,79,1,55,11
192484,2019-04-10 00:36:00,66,1,29,12
192198,2019-04-10 00:51:00,98,1,87,13
191879,2019-04-10 00:52:00,55,1,92,14
184600,2019-04-10 00:57:00,25,1,34,15
193183,2019-04-10 00:58:00,99,1,2,16
186623,2019-04-10 01:07:00,46,1,99,17
193249,2019-04-10 01:15:00,75,1,89,18
188449,2019-04-10 01:33:00,3,1,98,19
248593,2019-04-10 01:39:00,8,1,95,20
248594,2019-04-10 01:39:00,85,1,66,21
186366,2019-04-10 01:52:00,78,1,36,22
190861,2019-04-10 02:07:00,46,1,48,23
183545,2019-04-10 02:08:00,91,1,54,24
185244,2019-04-10 02:15:00,61,1,75,25
183533,2019-04-10 02:18:00,34,1,83,26
179567,2019-04-10 02:42:00,62,1,52,27
177501,2019-04-10 03:43:00,53,1,47,28
248595,2019-04-10 04:24:00,17,1,38,29
248596,2019-04-10 04:24:00,98,1,8,30
176630,2019-04-10 05:01:00,28,1,69,31
